incident_type,description_length,has_media,upvotes,flags,duplicate_score,similarity_to_previous,posted_at_night,account_age_days,total_reports_by_user,past_fraud_reports,user_total_flags,verified_user,fraud_label
medical_emergency,143,0,1,0,0.39780200672953114,0.38951178046290424,0,518,25,1,14,0,0
fire,128,0,3,0,0.322951343241565,0.7870660575028203,0,250,3,4,10,1,0
violence,27,1,2,1,0.1785518331215883,0.621234884109226,1,804,13,1,1,1,0
fire,23,1,3,0,0.2673170979820786,0.33591902587666744,1,668,33,1,11,0,0
violence,125,1,1,0,0.08391590685161121,0.6486006071005235,1,250,18,1,0,1,0
fire,125,0,2,3,0.0,0.2540676136787675,0,25,22,3,1,1,1
violence,129,0,3,0,0.5193773274816099,0.0,0,541,21,1,0,1,0
violence,119,1,2,1,0.5424252962885538,0.17498243709718717,0,335,17,1,4,1,0
power_outage,62,1,5,0,0.052208835722097474,0.48697405795082954,0,687,32,0,5,0,1
gas_leak,115,0,2,0,0.24551244950594053,0.030036438208783156,0,624,35,0,14,0,0
violence,11,1,0,2,0.11670326519676269,0.34446424433021955,0,196,5,1,7,1,0
fire,53,1,1,0,0.22699948416474197,0.5506070352819982,0,788,25,0,9,1,0
gas_leak,96,0,4,1,0.21191747197734817,0.6392853099849958,0,540,31,0,7,1,0
violence,109,0,1,1,0.46838809456152963,0.5017818259624193,0,424,14,2,2,1,0
medical_emergency,22,1,4,0,0.04198534342521493,0.0846286044491053,0,143,30,1,4,0,0
road_accident,94,1,3,1,0.28005271440148555,0.20588729941969502,0,436,39,0,9,1,0
medical_emergency,13,0,3,1,0.6422011646923504,0.3247692633991497,1,440,35,1,9,1,0
road_accident,12,1,2,0,0.2348817598019851,0.46919442285968216,1,252,22,0,7,0,0
violence,26,0,2,0,0.3690991343260771,0.3216786037480403,0,839,8,1,11,1,0
power_outage,63,1,2,1,0.058641972405280185,0.17030839670211081,0,414,11,2,14,1,0
violence,52,1,1,1,0.28435035360530625,0.4361244466258422,0,52,38,0,0,1,0
violence,33,1,2,1,0.05519806553761261,0.5024853591541005,1,540,25,1,10,1,0
medical_emergency,99,1,2,1,0.2897300840350155,0.2883271790935984,0,243,36,3,1,1,0
power_outage,123,0,4,0,0.10828658409220657,0.44582805050907237,0,44,5,0,4,0,0
gas_leak,15,0,3,0,0.33176589884569846,0.2134610116311196,0,251,6,0,4,0,0
road_accident,89,0,3,0,0.25048061614717476,0.16896010779421017,0,430,10,1,4,1,0
medical_emergency,101,0,1,0,0.2602138966884037,0.0,1,112,38,1,5,0,0
gas_leak,111,1,1,0,0.18861404820658695,0.6863228530905465,0,444,18,0,4,1,0
gas_leak,148,1,1,2,0.014751883643533109,0.30965116800905057,1,359,30,1,3,1,0
power_outage,122,1,2,0,0.014556584596451816,0.313999772217783,0,625,5,0,7,1,0
power_outage,27,1,4,2,0.198782718510236,0.6372814728674918,0,861,17,0,0,1,0
gas_leak,133,1,2,0,0.2100594622275267,0.5615278891743061,1,133,24,0,3,1,0
medical_emergency,97,0,1,3,0.44536499052330236,0.6335214825482279,1,362,16,2,7,1,1
gas_leak,86,1,1,0,0.20616239493328287,0.25431097210810966,0,226,38,0,7,1,0
road_accident,118,0,3,1,0.09715016426085885,0.3270639989164081,0,295,1,0,14,0,0
gas_leak,32,0,3,2,0.21759011622945734,0.241968931851662,0,702,39,1,10,0,0
medical_emergency,139,0,3,1,0.2283975994068675,0.5625234256655091,0,375,26,0,12,1,1
violence,96,0,1,1,0.5358578798248752,0.20410234156095497,0,263,30,0,8,1,1
power_outage,85,1,1,0,0.10964404390560609,0.0,1,100,21,2,6,1,0
gas_leak,97,0,2,0,0.2277373683553568,0.41364118851329407,1,139,16,0,3,1,0
medical_emergency,32,1,3,1,0.0,0.3492393781417981,1,753,28,0,10,1,0
fire,114,1,1,0,0.0,0.3075756803486834,0,681,36,1,1,0,0
violence,7,1,1,1,0.15908643522871935,0.29355016738026407,0,870,1,1,13,1,0
violence,48,0,2,0,0.24410844918782879,0.34818533933713874,0,563,36,1,4,1,0
power_outage,111,1,1,0,0.3870717568914406,0.12272214012211316,0,895,1,0,0,0,0
road_accident,66,1,0,0,0.10227948650015861,0.2985059303424884,0,335,20,1,11,0,0
road_accident,49,1,2,1,0.4163968447546769,0.10790264412285386,0,301,37,2,3,1,0
fire,9,0,2,0,0.22341162861699496,0.4262824634494337,0,648,11,2,8,1,0
medical_emergency,101,1,3,0,0.23367477046789403,0.31795046447317843,0,446,10,1,0,0,0
road_accident,126,1,2,0,0.145418733985683,0.0,1,792,5,1,2,1,0
medical_emergency,100,1,2,0,0.450922155886199,0.33459211369995157,0,416,7,1,11,1,0
medical_emergency,65,0,4,0,0.3562522618420501,0.0,0,100,21,0,2,1,0
fire,25,1,2,3,0.07439779623830203,0.2924339012281699,0,355,6,0,6,1,0
violence,80,1,1,1,0.2922578983043831,0.5365205822823996,1,230,6,0,12,1,0
gas_leak,137,1,1,0,0.0,0.5502755674077044,0,874,2,1,8,0,0
gas_leak,89,1,0,2,0.3441613276874051,0.28737176979628076,0,419,22,2,8,0,1
road_accident,141,1,2,1,0.19974453929095337,0.8354729752844889,1,115,24,0,13,1,0
gas_leak,33,0,2,0,0.25851818533294957,0.5796124909515333,0,58,15,1,4,0,0
fire,132,0,4,0,0.3266556239750018,0.7101435744769042,0,428,32,1,7,1,0
violence,134,1,0,1,0.3481154361540178,0.15123697754763218,0,406,11,0,14,1,0
gas_leak,31,1,2,1,0.4772964002451522,0.03988484628361222,0,65,24,0,1,0,0
violence,105,1,1,1,0.25858409550712425,0.6869611297945606,0,165,26,1,9,0,0
fire,143,0,2,2,0.2180898742681962,0.41874203166530233,0,64,32,2,13,1,1
power_outage,25,1,3,2,0.44573389965460586,0.263048708840041,0,810,35,1,4,1,0
gas_leak,89,1,4,2,0.10884545623914244,0.6635398650392759,0,492,24,1,6,0,0
medical_emergency,114,0,1,0,0.1431140070184287,0.36881699028318965,0,419,26,1,11,1,1
violence,85,0,1,2,0.33947667079275357,0.4264274901143796,0,319,21,2,9,1,0
gas_leak,74,0,1,0,0.17059530087459196,0.5396607585337467,0,133,7,2,12,0,0
medical_emergency,59,1,0,1,0.05263839586879901,0.29468787944766317,0,641,36,1,6,0,0
violence,129,0,2,0,0.5011918698793538,0.16445695173648775,1,276,32,1,7,1,0
violence,6,1,1,1,0.12882312694793252,0.5867914338646338,0,234,18,1,6,0,0
gas_leak,132,1,4,1,0.28334478078496966,0.4255168231091333,0,318,26,0,6,0,0
violence,19,0,3,3,0.3617721790227969,0.07565740393074644,0,878,33,2,13,1,1
fire,143,1,1,2,0.08144969770857535,0.32338142043093876,0,758,2,2,9,1,1
medical_emergency,10,1,1,1,0.6220725437295007,0.13622046078332245,1,428,38,1,1,1,1
medical_emergency,84,0,3,0,0.33606586223944657,0.176744565617892,0,724,39,0,3,0,0
violence,85,1,1,1,0.4298064968665909,0.07481696814180994,0,595,20,0,0,1,0
fire,92,1,3,1,0.0,0.3504228303214132,0,55,23,0,12,0,0
fire,11,1,2,0,0.3275393517155673,0.15042589791372277,0,447,7,0,14,1,0
gas_leak,25,0,4,2,0.4244556450308935,0.7741516926798058,0,36,31,2,12,0,1
power_outage,72,1,2,1,0.1916345228330382,0.13872993288311164,0,713,9,1,14,1,0
fire,101,1,1,1,0.022996665985737574,0.03792761000258105,1,703,6,3,10,0,0
medical_emergency,72,1,2,1,0.0,0.2892390708875865,0,314,30,0,10,0,0
gas_leak,17,1,1,2,0.5984501850275405,0.5187954675020638,0,359,17,1,5,1,0
power_outage,57,0,1,1,0.39600332945481087,0.7283503877131141,0,692,10,0,12,0,0
violence,110,0,0,0,0.32577350964810975,0.47349163760396495,0,104,37,3,0,0,0
fire,17,0,2,3,0.37286254712972755,0.12875928760322833,1,79,7,1,8,1,0
violence,43,1,0,3,0.45809440366315,0.3351220619678666,0,397,12,2,5,0,0
medical_emergency,19,1,3,2,0.4884268157671231,0.4717197028297399,0,21,37,0,1,0,0
medical_emergency,86,1,1,2,0.2693999781083767,0.35515913508937635,0,572,26,1,1,0,0
medical_emergency,48,1,4,0,0.1722414411920593,0.25729538179787814,1,642,10,0,14,0,0
violence,67,1,2,1,0.49185874515546024,0.28870751449035265,0,810,26,1,5,1,0
gas_leak,136,1,2,0,0.374110636188904,0.5106468450255268,0,462,3,0,9,0,0
medical_emergency,16,1,0,0,0.32642572413416276,0.6214611111257556,1,758,15,3,0,0,1
medical_emergency,115,1,1,1,0.2238086469951965,0.2913824681578708,1,184,20,1,6,1,0
fire,28,1,5,1,0.23863645686343962,0.31253067815025504,1,185,32,0,0,0,0
medical_emergency,140,1,2,0,0.0,0.5123572648546103,1,546,6,0,9,1,0
violence,87,1,4,3,0.2673418958123422,0.4020072013125263,1,762,17,1,5,1,0
violence,128,0,2,0,0.02068534584661355,0.08680347967265017,0,72,2,0,7,0,0
medical_emergency,75,1,5,0,0.3058529768123294,0.114968812703102,0,821,33,1,11,1,0
road_accident,136,0,1,0,0.2636554329301489,0.18205444060406342,0,780,14,2,4,0,0
fire,84,1,1,1,0.05602676979928958,0.3286812616096076,0,63,11,0,7,1,0
fire,12,0,2,0,0.0,0.35925167006682857,1,680,29,0,6,1,0
gas_leak,140,1,0,2,0.3815085002402364,0.5740696395933196,0,787,37,0,11,1,1
violence,114,1,0,1,0.668152478899765,0.4588485621199779,0,233,19,0,12,0,0
power_outage,76,0,1,0,0.21147202313311952,0.20952526023315338,0,625,11,1,9,0,0
fire,87,0,0,1,0.26745398087926586,0.4171945517948281,0,535,9,0,0,1,0
gas_leak,48,0,2,0,0.3869572625704246,0.8631393832940251,0,392,34,1,12,0,1
violence,73,1,1,2,0.2700855190439007,0.5078557500288811,0,760,3,0,13,1,0
violence,121,1,5,1,0.3067829956633769,0.7343337669128741,0,272,31,2,8,1,0
violence,77,1,0,1,0.2056241246211351,0.4168060025029998,0,475,12,0,10,1,0
power_outage,91,1,1,1,0.22087190332846027,0.10589158270281732,0,94,31,0,1,0,0
medical_emergency,55,0,3,1,0.6140694797990867,0.0,1,45,8,0,6,1,0
gas_leak,105,1,3,0,0.6901538137218173,0.12846501674647562,1,388,14,0,12,0,0
medical_emergency,110,1,0,0,0.4593866458673945,0.0,0,246,31,0,12,1,0
fire,134,0,3,0,0.009212015308278976,0.780724822154653,0,146,32,0,7,1,0
gas_leak,10,1,0,1,0.17907148862851355,0.4144989491979115,0,26,34,1,5,0,0
gas_leak,34,0,2,0,0.5681121384216987,0.3033494637202518,1,472,7,1,10,1,1
gas_leak,13,0,3,3,0.10351604185627036,0.808260908346744,0,759,37,0,13,0,0
violence,109,0,1,1,0.0,0.22876294816474846,0,502,29,2,5,0,0
power_outage,42,0,2,0,0.23310564274348655,0.2221434647080229,0,163,38,3,13,1,0
medical_emergency,26,1,2,1,0.2140560913385373,0.20917221879410322,0,73,3,2,7,1,0
gas_leak,23,1,0,0,0.188040078316507,0.6771334409742567,0,808,36,0,14,1,1
power_outage,130,0,3,0,0.4326900125861175,0.49113952471916844,1,859,21,0,3,1,0
fire,37,1,4,0,0.25343285213566835,0.3418609764446453,0,290,22,0,2,1,0
road_accident,6,1,3,1,0.18382087052544793,0.5607723745532074,0,518,30,1,13,1,1
medical_emergency,119,1,2,2,0.7063481599461218,0.3522889027731394,0,607,35,0,11,1,0
medical_emergency,69,0,1,2,0.27638361159895114,0.5966923989073067,0,226,7,0,5,1,0
power_outage,31,0,2,1,0.5186959636537642,0.0,0,797,32,0,8,1,0
violence,80,1,3,0,0.012424023126218542,0.6103297293982111,0,243,34,1,1,0,0
road_accident,144,1,1,2,0.4435918076133017,0.43028778549702873,0,551,8,1,4,0,0
power_outage,149,0,2,2,0.4406316544664507,0.2845086114836552,0,470,27,0,3,0,0
power_outage,115,0,1,0,0.34534358033476675,0.6200849519884617,0,517,15,0,7,1,0
violence,18,1,1,1,0.37543634236541984,0.31869884622512984,0,866,1,0,14,0,0
violence,43,1,2,1,0.260233154946506,0.07629776524722603,0,567,21,0,8,0,0
medical_emergency,66,1,0,2,0.003729772475625809,0.6757215425368892,1,169,17,2,13,0,1
gas_leak,130,1,4,2,0.05394067028085478,0.23564712255619372,0,581,26,1,2,0,0
medical_emergency,18,0,5,0,0.28955971961383603,0.5449477046458473,1,267,15,0,8,1,0
fire,145,0,0,1,0.42859084084488414,0.422258455535252,0,5,19,0,7,0,0
power_outage,66,0,1,3,0.020354885302206638,0.8149118734009033,0,837,20,1,6,1,0
power_outage,38,1,2,0,0.5311366217180907,0.21345424681821937,0,773,21,0,11,1,0
road_accident,104,0,1,0,0.3467118794593754,0.22807054503313107,0,706,11,1,14,1,0
gas_leak,87,1,1,0,0.1648092024265565,0.07220245590663738,0,294,36,0,11,1,0
medical_emergency,116,0,2,1,0.2962893299506291,0.4359610569447002,0,455,26,1,0,0,1
power_outage,132,0,0,1,0.07315289739948727,0.45958135736916095,1,168,18,2,9,1,1
power_outage,81,1,4,1,0.07638884921270161,0.8183537809030378,1,311,10,0,13,1,1
fire,103,1,0,0,0.24760528111426822,0.3693407534184054,1,110,36,0,7,1,0
violence,137,1,1,2,0.528017716259078,0.24140009726824083,1,341,4,1,8,0,0
fire,100,1,1,1,0.2306162022111714,0.5755348044006234,0,531,18,0,0,0,0
road_accident,90,1,1,0,0.0766435315326491,0.29791188705388494,0,859,6,0,4,0,0
road_accident,34,0,3,0,0.6567457022434839,0.2489983382018119,0,427,5,1,0,0,0
fire,35,1,2,2,0.08793341744849034,0.3949771316050358,1,164,16,1,13,1,0
road_accident,67,1,0,1,0.3147356748282465,0.1603874707238264,1,406,28,0,0,1,0
road_accident,129,0,2,1,0.19212647411622713,0.3131440640148382,1,476,21,1,12,1,0
fire,31,1,1,1,0.16766948857122188,0.07089231676126923,0,101,29,0,12,1,0
violence,123,1,0,1,0.1569009852323615,0.3105792169494925,0,258,17,1,7,1,0
power_outage,14,0,3,0,0.08653984625664157,0.1982031592610859,0,329,20,0,9,1,0
fire,58,0,2,2,0.2183658653922587,0.1694461259057533,0,616,11,1,13,1,0
road_accident,123,0,3,0,0.2399340246434767,0.6045579583008684,0,596,39,0,14,1,0
power_outage,67,1,2,2,0.3781289263475801,0.21847807811498338,0,314,33,0,2,0,0
violence,137,0,4,2,0.1671086189918411,0.24362956744501485,1,737,19,1,0,0,0
fire,83,0,0,2,0.21231731432807296,0.704284849874921,1,81,36,1,10,0,1
violence,129,0,2,0,0.2762025064791537,0.7287565960261786,0,424,4,0,14,1,0
violence,109,0,3,1,0.540888015520936,0.16897670692413966,0,237,24,1,3,1,0
road_accident,148,1,3,2,0.009703593769967989,0.3120328495649494,0,161,18,1,2,0,0
medical_emergency,101,0,1,0,0.35349220290998545,0.4383041932010412,0,191,18,0,6,1,0
power_outage,82,0,2,1,0.3485343025715434,1.0,0,525,3,0,4,1,0
power_outage,106,0,0,0,0.33256018312461155,0.814593628030691,0,760,18,1,9,0,0
medical_emergency,14,0,6,0,0.28293420574674955,0.4380838243358096,0,588,11,2,12,1,0
fire,37,1,2,2,0.3715386757587219,0.0,0,475,12,0,8,1,0
power_outage,39,1,1,0,0.23529657770805776,0.7211014934514894,1,784,24,2,11,1,0
gas_leak,124,1,2,1,0.6724664706303334,0.7509674313608858,1,108,37,1,1,1,0
power_outage,85,1,0,1,0.05652663688513676,0.3702103705565278,0,529,24,0,4,0,0
medical_emergency,73,1,0,1,0.34515466257061256,0.31368982660805667,0,748,14,0,3,1,0
gas_leak,103,0,2,0,0.613731423710544,0.0,0,349,7,1,12,1,1
road_accident,42,1,2,2,0.515091843614101,0.38573796913841146,0,769,27,1,6,0,0
violence,76,1,4,0,0.43309800615234795,0.09288894564406125,0,680,7,1,3,1,0
power_outage,147,1,0,3,0.27620408639287664,0.21964665273483558,0,707,4,0,4,1,0
power_outage,102,1,2,1,0.0,0.29853874090531946,0,81,30,0,10,1,0
violence,125,0,1,0,0.27608306818115824,0.1469467910628277,0,201,32,0,1,1,0
gas_leak,131,1,4,1,0.2116111845238983,0.24300043978057867,0,436,1,0,4,0,0
gas_leak,19,1,1,1,0.2732648729236498,0.4942853122862079,0,812,30,0,5,1,0
medical_emergency,6,1,1,0,0.44133279561293953,0.15836285060925476,0,841,11,0,9,1,0
fire,122,1,2,1,0.21592591547748885,0.7673187743058163,0,742,14,0,11,0,0
violence,137,0,3,2,0.13924108505535032,1.0,0,257,11,1,5,1,0
power_outage,26,0,5,1,0.004347643485437647,0.5884469617719288,0,399,15,0,8,0,0
gas_leak,127,1,1,1,0.2227511378075943,0.7410703423577172,0,733,23,1,0,0,0
medical_emergency,31,0,2,1,0.26921315992509015,0.5996510237873202,0,755,14,0,11,1,0
gas_leak,118,0,1,1,0.5340320125100466,0.7666229420979103,0,638,25,0,1,1,0
power_outage,104,1,2,2,0.31398628444815696,0.3138476829306577,1,18,27,0,13,0,0
violence,147,0,5,0,0.35225332536434695,0.3448903591799701,0,88,29,0,3,0,0
road_accident,92,0,4,2,0.22653636082990344,0.5278930912331576,0,388,30,0,8,0,0
medical_emergency,36,1,3,2,0.660658776131847,0.5147461833685516,0,801,10,0,12,1,0
gas_leak,56,1,2,0,0.3289057247192002,0.34920062038828265,0,544,29,0,13,1,0
gas_leak,93,0,1,1,0.4364906091220749,0.07430887924905316,0,166,17,2,5,0,1
violence,13,1,4,1,0.2862700813866379,0.0,1,318,26,2,0,1,0
medical_emergency,47,0,4,0,0.14681955581697403,0.30631339420646764,1,724,38,1,3,1,0
power_outage,9,0,1,1,0.30699870067258,0.015506288884566455,1,687,13,0,5,1,0
power_outage,69,0,1,2,0.2952774274452671,0.5632794829425697,0,3,15,0,10,0,0
power_outage,5,1,4,1,0.0,0.7127653844942627,0,278,23,1,14,0,0
medical_emergency,64,0,1,1,0.4612321953650075,0.0,1,369,21,0,12,1,0
power_outage,33,0,2,1,0.31030486141479274,0.3103792360078762,0,724,5,1,1,1,0
road_accident,26,1,3,1,0.45843639525463775,0.14092448033699204,0,89,28,2,0,1,0
violence,27,1,2,1,0.2437500170131261,0.30456937637190673,0,173,7,0,4,1,0
power_outage,134,0,1,2,0.2655014824004299,0.395499457130584,0,776,32,0,8,1,0
road_accident,141,0,2,0,0.28737015897560714,0.46146810026148627,0,474,18,0,13,0,0
fire,59,0,2,1,0.18254247527072787,0.300851136603162,0,320,3,0,13,1,0
road_accident,147,0,4,0,0.5277401557463302,0.05078222862257975,1,162,31,1,1,0,0
medical_emergency,24,1,3,1,0.19269366135056348,0.6250051421807463,0,94,23,3,7,0,1
power_outage,95,0,4,0,0.6318300777991006,0.7351969518209012,0,548,36,0,14,0,0
violence,101,1,3,0,0.32893138657401455,0.026929529696903265,0,179,36,0,9,0,0
road_accident,29,1,2,0,0.3379664650265731,0.41132265351376485,1,646,15,1,13,0,0
violence,39,0,1,1,0.14896049620785867,0.41188988871182663,0,648,3,1,7,1,0
gas_leak,141,0,0,2,0.32946122948742623,0.1817866540220569,1,256,32,0,12,0,0
fire,92,0,1,1,0.05916317689256992,0.40177560342503965,0,630,4,0,0,1,0
fire,97,1,0,0,0.23758508271537598,0.43095972596952126,0,581,30,1,0,1,0
gas_leak,49,0,1,1,0.2540581480704475,0.3292780478084936,0,822,3,1,11,0,0
fire,60,1,0,0,0.2365180762512867,0.8730975722508248,0,670,24,0,1,0,1
fire,61,0,2,2,0.07438357352568806,0.38502238635653957,1,218,3,2,8,0,0
medical_emergency,45,0,2,0,0.1513125225433306,0.28476963327966176,1,336,2,0,2,1,1
power_outage,108,0,2,3,0.0,0.4759024846669814,0,331,19,0,4,0,0
road_accident,118,1,2,2,0.3632161622234248,0.15615177828694787,0,167,21,1,5,0,0
medical_emergency,44,1,2,0,0.26120398612438206,0.6233461379442156,0,122,39,0,14,0,0
medical_emergency,47,1,2,2,0.07838974650744121,0.5956549144403482,1,5,30,0,8,1,0
power_outage,65,0,2,2,0.23247866338642667,0.3937250203940931,0,243,15,0,6,1,0
road_accident,89,1,1,2,0.12741289509119358,0.023688947278674488,0,452,30,0,4,1,1
road_accident,144,1,3,1,0.35966665730608954,0.3055210101370692,1,555,15,1,10,1,1
gas_leak,138,0,4,0,0.34043743127316567,0.36512856400769916,0,65,37,1,10,1,0
power_outage,61,1,2,1,0.28003122031298905,0.29855305742968635,0,136,31,1,2,1,1
medical_emergency,62,0,1,1,0.007597713413156182,0.6185017021737808,0,368,1,1,8,0,0
violence,68,1,2,0,0.24292662231945056,0.014586969879160638,1,722,21,0,6,1,0
violence,30,1,4,1,0.7019603467581916,0.32828890383388665,1,16,27,1,12,0,0
fire,18,1,2,0,0.0709191595836004,0.5192763994872223,0,228,32,0,9,0,0
gas_leak,19,1,2,0,0.3321759711842892,0.5884122399567575,0,568,16,0,5,0,0
medical_emergency,117,0,0,1,0.3261585493310508,0.11197677440562281,0,466,18,2,0,1,1
road_accident,67,1,2,1,0.3292390356448555,0.41635360501955593,0,791,20,1,6,1,0
medical_emergency,85,1,1,0,0.39445783909790055,0.16355714789583128,0,740,16,0,8,1,0
road_accident,47,0,2,0,0.5902124466610614,0.26867486581327216,1,355,25,0,14,1,0
fire,42,1,0,3,0.3831883515825882,0.25739793036175107,1,736,10,1,10,1,0
medical_emergency,42,1,4,0,0.23151361661711797,0.39919887145747773,0,832,14,0,14,0,0
fire,64,1,0,2,0.0,0.08349694185187623,0,218,1,2,6,0,1
violence,78,1,1,2,0.32921737241206794,0.15237893197774532,0,234,29,0,2,0,1
gas_leak,87,1,0,0,0.4523921139157532,0.4681632189649249,0,89,9,1,0,1,0
violence,26,1,0,2,0.13339250185623402,0.6275952900476987,0,28,9,1,2,0,0
violence,13,1,0,2,0.0,0.6608764207719695,0,322,7,1,9,1,0
gas_leak,49,1,3,0,0.2500572873244971,0.0,1,707,20,1,0,1,0
fire,102,0,1,0,0.3160830974296053,0.22806799524018476,0,33,19,1,0,1,0
power_outage,10,1,2,3,0.4498668049713198,0.5487327863076817,0,93,7,1,5,0,1
fire,145,1,2,0,0.4310491517186573,0.21837879432743912,0,647,3,0,1,1,0
road_accident,102,1,3,1,0.0,0.8846825268170642,0,596,39,1,3,1,1
fire,89,1,0,0,0.13391536894427014,0.164619735074158,0,16,38,1,8,0,1
fire,8,1,0,2,0.5665958950903738,0.14371907626719602,0,38,30,1,1,1,1
fire,131,0,3,1,0.0,0.7970845883656864,1,115,26,2,8,1,1
power_outage,7,1,0,2,0.389149595088276,0.016828588713063863,0,848,18,0,6,1,0
fire,38,1,0,0,0.4880667040610375,0.14956456732271642,1,871,15,1,2,0,0
violence,14,1,5,2,0.3999125876756124,0.45652205214648794,0,304,2,2,4,1,0
fire,22,1,2,1,0.08118946308980124,0.5109799291929545,0,186,14,0,4,1,0
violence,96,0,4,1,0.0,0.6440763304421018,1,80,29,2,13,1,0
medical_emergency,73,0,2,2,0.18752847042635024,0.40010391585846405,1,796,11,1,6,1,0
medical_emergency,141,1,5,1,0.34142975413810467,0.37827501956200443,1,559,25,1,5,1,0
violence,99,1,0,0,0.34500671366672986,0.40425598183363254,0,547,24,2,3,0,1
road_accident,96,1,4,0,0.24354862357369025,0.11906365879955852,0,182,23,2,9,1,1
road_accident,137,1,2,2,0.26202796856354865,0.7136987517358453,1,266,19,1,1,1,0
fire,14,0,4,0,0.004656207487156561,0.17898876793551222,1,817,26,0,12,0,0
fire,101,0,1,0,0.0,0.42719070525918806,0,753,35,1,1,1,0
medical_emergency,82,0,2,0,0.07474436934922302,0.426793756927229,1,549,5,0,7,0,0
power_outage,96,1,0,2,0.21780559139276268,0.6061614105268025,0,236,33,1,1,0,0
medical_emergency,50,1,1,0,0.6147621035961235,0.629275947881782,0,317,5,1,12,1,0
gas_leak,37,1,1,1,0.29212055152407823,0.452982754669868,1,693,27,1,7,1,1
medical_emergency,58,1,2,2,0.4096347868146777,0.044358439604758604,0,281,7,0,7,0,0
gas_leak,132,0,1,0,0.4290097122541659,0.7405030942398139,0,367,37,1,5,1,0
gas_leak,53,0,0,0,0.14212031116488005,0.5248754389191724,0,79,24,0,6,1,0
fire,122,1,0,2,0.26529980452817475,0.0,1,567,37,0,3,1,0
road_accident,146,1,2,3,0.38329192622805774,0.3170998565567238,0,703,14,0,10,0,0
medical_emergency,22,0,1,1,0.21249411767499657,0.8523849126992789,1,554,3,1,4,1,1
fire,118,1,3,1,0.2582474669198029,0.15798353848271612,0,755,32,0,12,1,0
medical_emergency,36,1,3,2,0.42499367256725673,0.2608050426902363,0,631,23,0,3,0,0
medical_emergency,121,1,2,1,0.365984261462185,0.0,1,707,4,0,1,0,0
medical_emergency,111,1,1,1,0.41629858141876114,0.1288175497154187,1,237,19,1,0,0,0
gas_leak,76,0,3,0,0.20919420598427793,0.41353357174922056,0,234,10,0,0,1,0
fire,124,0,0,2,0.7300469303149542,0.17914152456172003,0,25,17,2,2,0,1
power_outage,48,1,2,0,0.07676253298321967,0.7370794263458533,1,111,6,1,5,1,0
fire,10,1,6,1,0.28582574259307,0.39142541237991546,0,197,35,0,4,1,0
road_accident,111,1,4,1,0.18666430835561787,0.16810565401913521,1,814,4,2,0,1,0
fire,75,0,4,1,0.0,0.14923296427258761,0,796,26,0,0,0,0
fire,82,1,2,0,0.03551720816634857,0.1524710350810881,0,532,5,0,1,0,0
medical_emergency,77,0,0,0,0.05099830049712756,0.26081130627389326,0,763,38,2,9,1,1
violence,111,1,1,0,0.37895004483128253,0.3791713229558349,1,342,19,2,7,1,0
road_accident,27,1,1,0,0.0,0.48416760133937,0,102,11,1,5,1,0
road_accident,91,1,3,0,0.28889372072044706,0.2591836469635712,1,394,16,1,14,1,0
fire,146,1,2,0,0.5218558753300253,0.2382034707948083,0,745,36,1,6,1,0
